variable,fold,segment,quartile,n,p_y_positive,mean_log1p_y,strongest_signed_residual,etx_loss_minus_seq_loss
reactivation_count,2025-10-02,w180_days_buy_16plus,4,10390,0.9398460057747835,4.715635045951102,0.04439714736384425,-0.010160520952928756
reactivation_count,2025-10-02,never_purchased,1,5700,0.13017543859649122,0.4613462572692539,-0.027543178297335928,-0.01815877596684774
reactivation_count,2025-10-02,never_purchased,2,5026,0.12395543175487465,0.4356852374473041,-0.016832133217336065,-0.006715901402571534
reactivation_count,2025-10-02,never_purchased,3,4808,0.11896838602329451,0.4190063255288142,-0.0192614759656673,-0.011958398301196792
reactivation_count,2025-10-02,never_purchased,4,4823,0.11175616835994194,0.3845106159229677,-0.050747717174685486,-0.0038483235450787264
reactivation_count,2025-10-16,all,1,49318,0.6189626505535504,2.6569429520291945,0.007020890686703242,0.0005934555700715334
reactivation_count,2025-10-16,all,2,49352,0.6087493921218998,2.6188233997211134,-0.01708262120502836,-0.007010530668008504
reactivation_count,2025-10-16,all,3,49335,0.610560454038715,2.6203017587754887,-0.004205900226395554,-0.008739827920917405
reactivation_count,2025-10-16,all,4,49374,0.6131769757362174,2.630022726677094,0.01426465999297081,-0.009299578790156327
reactivation_count,2025-10-16,rec_buy_15_60,1,14029,0.5990448356974838,2.3523591055093984,0.004339010449749549,0.009835964384604235
reactivation_count,2025-10-16,rec_buy_15_60,2,14038,0.5829177945576293,2.3018451778293874,-0.045578737536403305,-0.007631164277968785
reactivation_count,2025-10-16,rec_buy_15_60,3,14032,0.5915763968072976,2.3513801077063174,0.0017106186136062363,-0.006888563282305283
reactivation_count,2025-10-16,rec_buy_15_60,4,14046,0.5966111348426598,2.3564719108012215,0.005510339381719623,-0.004601013197796769
reactivation_count,2025-10-16,w180_days_buy_2_15,1,27849,0.6468813961003986,2.5511062993888842,0.021354493561288546,0.00376988614268326
reactivation_count,2025-10-16,w180_days_buy_2_15,2,27864,0.6339362618432386,2.5147457174436205,-0.014551825936225268,-0.008840762096919358
reactivation_count,2025-10-16,w180_days_buy_2_15,3,27856,0.6354465824238943,2.533951659825291,0.0037257929679494375,-0.009601263673757824
reactivation_count,2025-10-16,w180_days_buy_2_15,4,27872,0.6384543628013777,2.5494810487423325,0.016441509844199644,-0.010302968818144935
reactivation_count,2025-10-16,intersection,1,11414,0.5997021202032592,2.3078027684943976,0.016537414427501146,0.008874268432909612
reactivation_count,2025-10-16,intersection,2,11418,0.5819758276405675,2.245147247574269,-0.046036455135315055,-0.005261309124990926
reactivation_count,2025-10-16,intersection,3,11415,0.5922032413491021,2.3083376252748056,0.01525446287449086,-0.007129715663696373
reactivation_count,2025-10-16,intersection,4,11420,0.5947460595446585,2.3003010158212307,0.0052222212214330715,-0.004014089810504739
reactivation_count,2025-10-16,w180_days_buy_0_1,1,10665,0.19784341303328645,0.7004763149189857,-0.037072768270235965,-0.006483026815279738
reactivation_count,2025-10-16,w180_days_buy_0_1,2,10679,0.1961794175484596,0.70754354742936,-0.03933971576357904,0.0006131890764001317
reactivation_count,2025-10-16,w180_days_buy_0_1,3,10671,0.21075812950988662,0.7360520713025528,-0.01823681752400361,-0.0023879626279395046
reactivation_count,2025-10-16,w180_days_buy_0_1,4,10683,0.21276794907797436,0.7384467590747729,-0.020168456765649462,-0.00149894297229497
reactivation_count,2025-10-16,w180_days_buy_16plus,1,10804,0.9626990003702333,4.8610489890673625,0.013600154507642745,-0.0006088519435246065
reactivation_count,2025-10-16,w180_days_buy_16plus,2,10809,0.9514293644185401,4.775413101044428,-0.0016172281602662886,-0.00982449445886499
reactivation_count,2025-10-16,w180_days_buy_16plus,3,10808,0.9411547002220577,4.703221519265902,-0.010795586305124148,-0.012790956733856381
reactivation_count,2025-10-16,w180_days_buy_16plus,4,10819,0.9434328496164156,4.705312837527752,0.04265691688167497,-0.01441721494711302
reactivation_count,2025-10-16,never_purchased,1,5828,0.12817433081674673,0.4546904732846566,-0.02224423200548159,-0.021060698884983575
reactivation_count,2025-10-16,never_purchased,2,5042,0.11463704879016264,0.40152691250054334,-0.03454959656191081,-0.002405204638401268
reactivation_count,2025-10-16,never_purchased,3,4760,0.11554621848739496,0.39227475767805114,-0.027952004084285765,-0.005141421070958867
reactivation_count,2025-10-16,never_purchased,4,4754,0.10391249474127051,0.36653706526830904,-0.04455717527526172,-0.008075814659629532
