task,cutoff_a,cutoff_b,feature,hist_mean,test_mean,smd,ks,psi,hist_missing,test_missing,hist_q10,test_q10,hist_q50,test_q50,hist_q90,test_q90,median_delta_iqr,gain,split,gain_share,linear_standardized_coef,signed_ks
p105_max,2025-07-03,2025-10-16,w7_srch_per_day,2.452209375368555,2.798322166058421,0.10190574346196044,0.06051666666666666,0.01896822601195486,0.0,0.0,0.0,0.0,1.9999979734420776,1.9999990463256836,5.571427822113037,5.999998569488525,3.218651815473404e-07,628.6162006378174,14.6,0.006727631830742664,0.044435155,0.06051666666666666
p105_max,2025-07-03,2025-10-16,w90_cart2ord,0.3033466434347133,0.3166465480293458,0.04592242593387358,0.033550000000000024,0.0053725664798043304,0.0,0.0,0.0,0.0,0.22580644488334656,0.24999994039535522,0.7499998807907104,0.7499999403953552,0.052995303221817135,627.3404811859131,24.6,0.006713978713334902,0.0257926,0.033550000000000024
p105_max,2025-07-03,2025-10-16,w30_aov,22.391194033943304,22.12285037539856,-0.00418079780668343,0.031033333333333357,0.0014995397451946406,0.0,0.0,0.0,0.0,9.593528270721436,10.186928272247314,49.75517845153806,50.24682540893554,0.023940495292478516,627.229998588562,22.6,0.006712796296722146,0.00014749254,-0.031033333333333357
p105_max,2025-07-03,2025-10-16,trend_gmv_30_90,0.8349668286684057,0.8322923788626807,-0.0026923031985095123,0.031033333333333357,0.003578107495201719,0.0,0.0,0.0,0.0,0.38808418810367584,0.43673907220363617,2.6467750787734983,2.5312209129333496,0.03307848420154476,599.3564020156861,21.4,0.006414485029289502,-0.012964382,-0.031033333333333357
p105_max,2025-07-03,2025-10-16,w30_days_present,10.586516666666666,11.729266666666666,0.15605540362410072,0.06131666666666663,0.024433778025810055,0.0,0.0,2.0,3.0,9.0,11.0,21.0,23.0,0.2,596.8386989593506,13.2,0.006387539845240834,0.24287544,0.06131666666666663
p105_max,2025-07-03,2025-10-16,dlog_buyd_60_180,-0.7048884794781606,-0.7000833485546212,0.009185682568367949,0.01200000000000001,0.004248753612810458,0.0,0.0,-1.3862943649291992,-1.3862943649291992,-0.6931471824645996,-0.6931471824645996,0.0,0.0,0.0,594.0682998657227,27.6,0.0063578902353401655,-0.02819515,0.01200000000000001
p105_max,2025-07-03,2025-10-16,w90_buyday_rate,0.134073891572468,0.14589917398081162,0.09044408598369122,0.04276666666666662,0.008930988719397404,0.0,0.0,0.0,0.0,0.10638297349214554,0.11999999731779099,0.307692289352417,0.333333283662796,0.07982393752890247,545.2069595336914,16.4,0.005834962082713823,-0.046047706,0.04276666666666662
p105_max,2025-07-03,2025-10-16,trend_srch_7_30,0.9776823147828381,1.0471998722194384,0.06850006751963116,0.05683333333333335,0.01616133378268996,0.0,0.0,0.0,0.0,0.7307080328464508,0.857140302658081,2.3376591205596924,2.3809444904327393,0.08850264583996385,513.4522811889649,16.2,0.0054951143591104295,-0.00038265617,0.05683333333333335
p105_max,2025-07-03,2025-10-16,w14_lgmv_mean,3.3348611630859697,3.2691755941447673,-0.07134086139298758,0.03441946383883637,0.010165565187023433,0.5916333333333333,0.5535666666666667,2.2740186214447022,2.152430295944214,3.247323989868164,3.1730332374572754,4.51589002609253,4.47671365737915,-0.06339274729217291,479.4549180984497,11.4,0.005131264776715008,-0.049427256,-0.03441946383883637
p105_max,2025-07-03,2025-10-16,w180_srch_per_day,3.233512730596463,3.3135054731478295,0.041234352966151626,0.02254999999999996,0.0028010089747246476,0.0,0.0,1.7499998807907104,1.7777776718139648,2.789473533630371,2.8499999046325684,5.086039972305297,5.233423233032226,0.03838454276208557,456.60017986297606,18.2,0.004886666778317489,0.022894103,0.02254999999999996
p105_max,2025-07-03,2025-10-16,w180_cart2ord,0.3064787229184061,0.3158076274843033,0.03517110594304001,0.026283333333333325,0.003503633046551417,0.0,0.0,0.0,0.0,0.2436339557170868,0.2538266181945801,0.7142856121063232,0.714285671710968,0.02559355227080768,455.57105960845945,18.6,0.00487565283662314,-0.005428558,0.026283333333333325
p105_max,2025-07-03,2025-10-16,buygap_cv,0.9468592233731952,0.9666971860686031,0.061980255830896426,0.028712358811346705,0.007590644559600431,0.3245166666666667,0.2932666666666667,0.5792145252227783,0.6033045589923859,0.9307961463928223,0.9487079381942749,1.3463347911834718,1.3587541580200195,0.04795914686948109,407.5686201095581,18.0,0.0043619168883633945,0.032509066,0.028712358811346705
p105_max,2025-07-03,2025-10-16,rec_any,3.8537166666666667,3.14635,-0.12911230705210655,0.059116666666666706,0.019956316052169756,0.0,0.0,0.0,0.0,1.0,1.0,12.0,10.0,0.0,406.01117916107177,10.0,0.004345248706269285,-0.043978486,-0.059116666666666706
p105_max,2025-07-03,2025-10-16,w14_ponly_share,0.1436518657616029,0.1468064016143481,0.013522964591619207,0.029266666666666663,0.005227258037855673,0.0,0.0,0.0,0.0,0.0,0.0,0.4999997615814209,0.4999997615814209,0.0,383.89209880828855,17.2,0.004108523930647606,-0.012389048,0.029266666666666663
p105_max,2025-07-03,2025-10-16,w7_presence_rate,0.35262381828849515,0.4030119141278168,0.17010723124670035,0.07171666666666665,0.028737471291005914,0.0,0.0,0.0,0.0,0.2857142984867096,0.4285714328289032,0.8571428656578064,0.8571428656578064,0.33333329856395877,371.49323616027834,3.2,0.003975827727573101,0.028788121,0.07171666666666665
